artwork_id,artwork_title,artwork_author,artwork_locale,artwork_link,artwork_price,artwork_description
622593d783b04a078376873edd0ea24f,Mars,George A. Morton,2017,https://www.artsy.net/artwork/george-a-morton-mars-2,US$400,"Limited Edition of 50
Awarded ""Portrait of the Year"" in 2016 at the Florence Academy of Art
Donate to George A. Morton's Tuition at:
GEORGE ANTHONY MORTON'S PATREON
Monthly Donations to Help with Miscellaneous School and Living Expenses
PAYPAL ACCOUNT
One-time Donations to Help with Tuition
TAX DEDUCTIBLE DONATION
Write a check to the Florence Academy of Art USA in George Morton's name
The Florence Academy of Art US, 888 Newark Ave, Jersey City, NJ 07306
Read less"
44096c2d56644b2583a1010894385716,Mars,George A. Morton,2016,https://www.artsy.net/artwork/george-a-morton-mars-1,Sold,
4661246a4e0a480c827a348d6115fc68,Reign,George A. Morton,2016,https://www.artsy.net/artwork/george-a-morton-reign,Sold,"A nude woman wearing only a headscarf, and large jewelry, stands bashfully before students of the Florence Academy of Art, including George Anthony Morton. Here he has captured her beautiful face with his skilled hand in the style academic realism. Confidence emanates from her with a glowing lit-up face. Morton gave less detail to the rest of her body; light, unfinished lines contour her waist, arms and breasts.
Read less"
309cb5b78c654912a6895bad1048216e,"One Night Stay in a classic room accommodations, with breakfast for two in Mooo…",A Night in Boston,with breakfast for two in Mooo…,https://www.artsy.net/artwork/a-night-in-boston-one-night-stay-in-a-classic-room-accommodations-with-breakfast-for-two-in-mooo-dot-dot-dot,,"Courtesy of XV Beacon
Includes a one night stay in an Executive Classic Room at the XV Beacon in Boston,
MA, with breakfast for two in Mooo...
XV Beacon is located at 15 Beacon Street, Boston, MA.
Terms and Conditions: Gift Document reservations are subject to availability. Breakfast is valued at $50.00. Certain blackout dates apply. Non-transferable. Expires 11/30/2020.
Read less"
0977c990ed224dc1abb473bea8ceb8f3,Untitled,a-one,1986,https://www.artsy.net/artwork/a-one-untitled-4,"€9,500",
e339ef538c0f439ba151831043e65358,Doing it with the R,a-one,1996,https://www.artsy.net/artwork/a-one-doing-it-with-the-r,,
b0906ce953c242aca9d1a259e283b008,Untangeled,a-one,1991,https://www.artsy.net/artwork/a-one-untangeled,Contact for price,
ea34c73c2d6b471fb7ef578641dcc764,Untitled (Alone),a-one,1991,https://www.artsy.net/artwork/a-one-untitled-alone,Contact for price,
0405e9dacdc04c84b8abd4650667ff8d,Untitled,a-one,ca. 1980s,https://www.artsy.net/artwork/a-one-untitled,,
19cd279078a34ed8891bdd32f457ab4a,Blue Wave Alien,a-one,1992,https://www.artsy.net/artwork/a-one-blue-wave-alien,Contact for price,
3036206d20974aa7943f4a41eed6e77d,Has Been Had,a-one,1990,https://www.artsy.net/artwork/a-one-has-been-had-1,Contact for price,
627475bc1a8747849130e7c0116277fd,Surrealist composition,A Oscar (Peter Sheldon-Williams),Surrealist composition,https://www.artsy.net/artwork/a-oscar-peter-sheldon-williams-surrealist-composition,,"signed and dated 37, (ARR), Note: British painter Peter Sheldon-Williams adopted the pseudonym 'Oscar' at the precocious age of fifteen. A Pacifist and Internationalist, he believed strongly in the socio-political role of the artist. In his early career, Oscar was affiliated with Surrealism and later the post-DADA Imago group, but his work shifted towards realism and abstraction after the Second World War. The present picture is exemplary of his early Surrealist work: neither wholly abstract nor purely figurative, he is playing with animalistic forms and fantastical imagery. The composition is unified by a carefully chosen colour palette and strong black lines.
Read less"
a5c5d89de9794423b170d6e65a6bf7d0,"Blue, Mid Century Abstract Oil Painting",Walter A. Prochownik,1950-1959,https://www.artsy.net/artwork/walter-a-prochownik-blue-mid-century-abstract-oil-painting,Sold,"Walter A. Prochownik was an internationally recognized painter from Buffalo, New York. Prochownik was born in Buffalo in 1923, while is family was on a short trip. Shortly thereafter, the family returned to the Bielsko area of Southern Poland, where the artist spent 17 years. After the Nazi invasion of Poland, Prochownik returned to Buffalo and in 1943 joined the U.S. Army to serve the remaining years of World War II. In his post-war years, he went to art school. He studied at the Buffalo Art Institute which was supported by the Works Progress Administration and also at the Art Students League of New York, in New York City.
Prochownik painted in an abstract but familiar style. His figurative and landscape paintings are recognizable but complicated. It was this dualism in his work that made him the best candidate to create a mural at the Rath Building in downtown Buffalo in 1974. Entitled “You the People”, the piece welcomes viewers in the lobby. The following year, the Buffalo Evening News awarded him as an Outstanding Citizen. Other than this mural, Prochownik exhibited as both a solo artist and in group shows throughout his career in Buffalo and was featured in exhibits on the national level. Not only was he a locally respected artist but a framer and teacher as well. Teaching at the University at Buffalo, Millard Fillmore College and Empire State College, Prochownik was able to spread his knowledge and passion for painting to many others over his career, which spanned over 3 decades.
His works can be found in collections throughout the country including the Burchfield Penney Art Center, the Albright-Knox Art Gallery, Minnesota Museum of Arts, Norfolk Museum of Arts and Sciences and the San Antonio Museum of Art.
Condition: Good
Read less"
3fdcd76d213649eaaa509e62cf7040fd,Untitled,M. A. R. CHUGHTAI,1965-1975,https://www.artsy.net/artwork/m-a-r-chughtai-untitled-2,,
ec50932d66c54a16b81d3dbfc4c55950,"Untitled, Etching on Paper",A Ramachandran,2011,https://www.artsy.net/artwork/a-ramachandran-untitled-etching-on-paper,"US$1,850",
b053cf1c6b1b4a9b9eb0fde48031a086,Yayati,A Ramachandran,1981,https://www.artsy.net/artwork/a-ramachandran-yayati,Contact for price,
09bdbf3517584525895b9dec5c7b398d,Visions of War,A Ramachandran,1977,https://www.artsy.net/artwork/a-ramachandran-visions-of-war,Contact for price,
343a26899e894e04a90f3a86238ddc4b,Untitled (King and the Elephant),A Ramachandran,1977,https://www.artsy.net/artwork/a-ramachandran-untitled-king-and-the-elephant,Contact for price,
ce83ef0d33924537aa3330e76c07f5a4,Lotus Pond (Day),A Ramachandran,1989,https://www.artsy.net/artwork/a-ramachandran-lotus-pond-day,Contact for price,
ca49f4626aa04824be8b5c90431f5844,Untitled,A Ramachandran,1975,https://www.artsy.net/artwork/a-ramachandran-untitled-27,Contact for price,
5fbe3920a2e6463aa7970455c97b51e0,Water Melon,A Ramachandran,1978,https://www.artsy.net/artwork/a-ramachandran-water-melon,Contact for price,
c1782423381043229cd6645a6a9b2824,Untitled,A Ramachandran,2007,https://www.artsy.net/artwork/a-ramachandran-untitled-1,Permanent collection,
6845266771fd48c0a43d79dc9225052a,The Butterfly,A Ramachandran,1978,https://www.artsy.net/artwork/a-ramachandran-the-butterfly,Contact for price,
7a7ce8e0ba574fda82e1a96839073e66,Untitled (Urvashi in Lotus Pond),A Ramachandran,1988,https://www.artsy.net/artwork/a-ramachandran-untitled-urvashi-in-lotus-pond-1,Contact for price,
d6ee3a6775194709bb68e4ff13678c88,Untitled (Urvashi in Lotus Pond),A Ramachandran,1988,https://www.artsy.net/artwork/a-ramachandran-untitled-urvashi-in-lotus-pond,Contact for price,
18ab1a8391724a6fb5b77b368a7b2323,"No Rain, No Flowers",Half a Roast Chicken,2020,https://www.artsy.net/artwork/half-a-roast-chicken-no-rain-no-flowers,"£5,000",
b2f8f29ee8fe4131a38c76c295233b09,It's All Good,Half a Roast Chicken,2021,https://www.artsy.net/artwork/half-a-roast-chicken-its-all-good,"£3,150",
8eff1e96bd714916a06cce7ad635ed93,Don't Cry Over Spilt Milk,Half a Roast Chicken,2021,https://www.artsy.net/artwork/half-a-roast-chicken-dont-cry-over-spilt-milk,"£5,250",
5d28f7d078f544ca9fb6a2ece30620e0,WHAT,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-what,Sold,
01ea14a5c56c46f38637ca46066946b1,Which Way the Wind Blows,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-which-way-the-wind-blows,Sold,
216165ce92c24d699a1ddcea5e079c8d,Decision,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-decision,Sold,
94d9d3fa00984cc982e6c38bc94ee285,I’LL BRING YOU FLOWERS/FOLLOWERS IN THE POURING RAIN,Half a Roast Chicken,2021,https://www.artsy.net/artwork/half-a-roast-chicken-ill-bring-you-flowers-slash-followers-in-the-pouring-rain,"£9,500",
a6f3ab342952476eb75cf77e525e3f2c,Do Not Trust Robots,Half a Roast Chicken,2021,https://www.artsy.net/artwork/half-a-roast-chicken-do-not-trust-robots,"£9,450",
68f616b760ca40e599865ec68a62b3be,Nobody Cares If You Don't Go to the Party,Half a Roast Chicken,2021,https://www.artsy.net/artwork/half-a-roast-chicken-nobody-cares-if-you-dont-go-to-the-party,"£13,230",
2742c055e2734a3497738053d8e3912d,'Be Humane' Installation,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-be-humane-installation,Sold,
e3890099ed374aeb9b58fb7e1583ee5f,The Princess Royal,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-the-princess-royal,Sold,
d0c7fc97aac74f7c808a2d10b6353106,Self Help Bats,Half a Roast Chicken,2016,https://www.artsy.net/artwork/half-a-roast-chicken-self-help-bats,Sold,
019b1abf9ca24614883d8fe58ec5715c,No Photos Please,Half a Roast Chicken,2021,https://www.artsy.net/artwork/half-a-roast-chicken-no-photos-please,"£8,400",
7d626167542243bbb3f3e30f646dfb22,Kimono/Power,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-kimono-slash-power,"£5,250",
0fc949a5b82244aaa7963ecbf5e8b0f8,Robot/Sumo/Water,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-robot-slash-sumo-slash-water,Sold,
12a4511b88a04a4481ebb2f97c85b2a5,Wasted,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-wasted,Sold,
59c6f36e14604645a6b6cec0df02b4d3,Stop Showing Your Boobs,Half a Roast Chicken,2017,https://www.artsy.net/artwork/half-a-roast-chicken-stop-showing-your-boobs,Sold,
3b23feba2de341e4ae5890120aa1093e,East Street (Nantucket),Mario A. Robinson,2022,https://www.artsy.net/artwork/mario-a-robinson-east-street-nantucket,"US$2,500–US$5,000",
8844332394c446a1a5529acb30c26c12,Greg,Mario A. Robinson,2013,https://www.artsy.net/artwork/mario-a-robinson-greg,Sold,
fe51d02faf744d70976b8261bf5bda19,In Servitude,Mario A. Robinson,2015,https://www.artsy.net/artwork/mario-a-robinson-in-servitude,Sold,
7ad203e586f74d0f94d1ccd6b602bfc9,Creeping Bull,Mario A. Robinson,2011,https://www.artsy.net/artwork/mario-a-robinson-creeping-bull,Contact for price,"The work of Mario Andres Robinson fits squarely within the tradition of American painting. Robinson's finished works bear a close affinity to the masters of the realist tradition, Andrew Wyeth and Thomas Eakins. Containing few references to modern life, Robinson's work has a timeless and universal quality, and exhibits a distinct turn-of-the-century stylistic aesthetic. The images he chooses, which refer to a bygone era where solitude and reflection were abundant, also provoke frequent allusions to the paintings of Winslow Homer and Edward Hopper.
Beginning in 1994, Robinson's work began to extensively incorporate rural subjects primarily located in the state of Alabama. Each subject is very personal for the artist in both selection and execution. As the work progresses, his relationship with the sitter develops and a uniquely personal story begins to evolve. Robinson frequently depicts subjects framed within the context of their daily lives. The underlying narrative counters sentimentality and serves as the underpinning for his figurative images.
Read less"
9bdd62b98dcf4922bee8a3f71d97eb2d,Mrs. Johnson,Mario A. Robinson,2011,https://www.artsy.net/artwork/mario-a-robinson-mrs-johnson,Contact for price,"The work of Mario Andres Robinson fits squarely within the tradition of American painting. Robinson's finished works bear a close affinity to the masters of the realist tradition, Andrew Wyeth and Thomas Eakins. Containing few references to modern life, Robinson's work has a timeless and universal quality, and exhibits a distinct turn-of-the-century stylistic aesthetic. The images he chooses, which refer to a bygone era where solitude and reflection were abundant, also provoke frequent allusions to the paintings of Winslow Homer and Edward Hopper.
Beginning in 1994, Robinson's work began to extensively incorporate rural subjects primarily located in the state of Alabama. Each subject is very personal for the artist in both selection and execution. As the work progresses, his relationship with the sitter develops and a uniquely personal story begins to evolve. Robinson frequently depicts subjects framed within the context of their daily lives. The underlying narrative counters sentimentality and serves as the underpinning for his figurative images.
Read less"
d1a83f5f80714a629d64bc83d5a2036b,Marlon James,Mario A. Robinson,2016,https://www.artsy.net/artwork/mario-a-robinson-marlon-james,Sold,
4d327fa4670347d5b076c1567976005d,Transition,Mario A. Robinson,2015,https://www.artsy.net/artwork/mario-a-robinson-transition,Contact for price,"The work of Mario Andres Robinson fits squarely within the tradition of American painting. Robinson's finished works bear a close affinity to the masters of the realist tradition, Andrew Wyeth and Thomas Eakins. Containing few references to modern life, Robinson's work has a timeless and universal quality, and exhibits a distinct turn-of-the-century stylistic aesthetic. The images he chooses, which refer to a bygone era where solitude and reflection were abundant, also provoke frequent allusions to the paintings of Winslow Homer and Edward Hopper.
Beginning in 1994, Robinson's work began to extensively incorporate rural subjects primarily located in the state of Alabama. Each subject is very personal for the artist in both selection and execution. As the work progresses, his relationship with the sitter develops and a uniquely personal story begins to evolve. Robinson frequently depicts subjects framed within the context of their daily lives. The underlying narrative counters sentimentality and serves as the underpinning for his figurative images.
Read less"
cc71d893787e4f6db4953eb6d91ec125,Napoleon,Mario A. Robinson,2016,https://www.artsy.net/artwork/mario-a-robinson-napoleon,Sold,
a09c4220c29247fa8f94af0d78551544,Flagstone,Mario A. Robinson,2015,https://www.artsy.net/artwork/mario-a-robinson-flagstone-1,Sold,
3f7e795a570249f4b643dfbebf9d40d1,Describing Movement to a Motionless Object,Michael A. Robinson,2020,https://www.artsy.net/artwork/michael-a-robinson-describing-movement-to-a-motionless-object,"€3,350","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
6c92302192314c01b70f5ec3c2aef08e,The shape of this is the shape of that (installation),Michael A. Robinson,2022,https://www.artsy.net/artwork/michael-a-robinson-the-shape-of-this-is-the-shape-of-that-installation,"€4,500",
3ab32569ad13490593416ca78fcc1997,Morning Glory,Michael A. Robinson,2020,https://www.artsy.net/artwork/michael-a-robinson-morning-glory,"€2,300","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
164f6312dd5449318ac813f5e5063460,You are Here,Michael A. Robinson,2022,https://www.artsy.net/artwork/michael-a-robinson-you-are-here,"€2,000","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
c377e9d3214248fb9e2546484ea213e8,Back to Front,Michael A. Robinson,2022,https://www.artsy.net/artwork/michael-a-robinson-back-to-front,"€1,950","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
cea6fe78b2774cc0b46d9f69e6b4c48d,Context Sensitive,Michael A. Robinson,2021,https://www.artsy.net/artwork/michael-a-robinson-context-sensitive,"€1,500","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
bb5795081a7344cf8d7c0bd839c1b809,Strengthen the Things That Remain,Michael A. Robinson,2020,https://www.artsy.net/artwork/michael-a-robinson-strengthen-the-things-that-remain,"€2,200","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
16629de24d394fcdb1ed565fd3b27535,Crypt,Michael A. Robinson,2022,https://www.artsy.net/artwork/michael-a-robinson-crypt,"€2,200","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
0966bd81a10249db8166293a165822a0,Luxor,Michael A. Robinson,2022,https://www.artsy.net/artwork/michael-a-robinson-luxor,"€2,200","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
bc8ff0c001354f68b1d58cf7f9656a21,The Shape of This is the Shape of That,Michael A. Robinson,2021,https://www.artsy.net/artwork/michael-a-robinson-the-shape-of-this-is-the-shape-of-that,"€3,000","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
cd90fd520c3e4163a0902c393dd80976,Making Flippy Floopy,Michael A. Robinson,2022,https://www.artsy.net/artwork/michael-a-robinson-making-flippy-floopy,"€2,200","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
5e72a46885bd41c097c5c55f4c76ea4c,Untitled,Michael A. Robinson,2022,https://www.artsy.net/artwork/michael-a-robinson-untitled-7,"€1,800","Employing formalist and conceptual approaches, my work plays deliberately on the mixing and juxtaposing of creative strategies as they relate to modernist and to contemporary art. I mix ideas and intuitions, with material playfulness and invention, privileging immediacy over tedium, questioning and opening over conclusions and affirmations.
Read less"
44f84370487f456f8bb25acf3fc55422,Husan Ki Yadain,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-husan-ki-yadain-1,,
4329bf8d0163421db5042707fd4f0cc5,Untitled,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-untitled-3,Sold,
714648b6d5ee4de5be2632bb026809fe,Untitled,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-untitled-2,Sold,
dc11189faf74431fbaceba67ae5184d7,Untitled,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-untitled-1,Sold,
c752d6cde42846f59ab445293a3c7789,Husan Ki Yadain,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-husan-ki-yadain,,
292faf386d1646b4b3982b97e75325ce,Bahar,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-bahar,Sold,
3d28347ac82b44449fce57961f8a7f33,Untitled,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-untitled-4,Sold,
e84f14d414fc4aa9a4f61651ce999ae2,Untitled,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-untitled-5,Sold,
26ca6b985c1a46a3bbd0583dc1c8f3aa,Aub Kay Hum Bichray,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-aub-kay-hum-bichray,,
c450f4a5afea46879cc9892c93715fdb,Tanhai,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-tanhai,,
4abebd66b1c341c5a7ff28ab00c5dd11,Untitled,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-untitled,,
acfec6c90bc04564a7186999ae826314,Meri Dastan-e-Hasrat,A S Rind,2017,https://www.artsy.net/artwork/a-s-rind-meri-dastan-e-hasrat,Sold,
d216740c6b9c42f5ae83011e9ac3b313,Twentieth-Century Earth-Toned Naturalistic Pochoir Print of Various Insects,E. A. Seguy,20th Century,https://www.artsy.net/artwork/e-a-seguy-twentieth-century-earth-toned-naturalistic-pochoir-print-of-various-insects,Sold,"Twentieth-Century earth-toned naturalistic pochoir print by E.A. Séguy. The print depicts a naturalistic rendering of insects namely: a snakeweed grasshopper, an American grasshopper, an Aularch, a female Carolina grasshopper, and a black and yellow grasshopper. The print is stamped and signed ""EA Seguy"" and the bottom left corner. This print has a marbled paper pattern matting and is framed in a dark mahogany-stained wooden frame.
Dimensions Without Frame: H 16.75 x W 12.50
Artist Biography: E.A. Seguy was an artist and designer active in Paris during the first three decades of the 20th century. Very little is known about him, even his actual name and birth/death dates are in dispute. During my search for more information, I even stumbled across an odd theory that blames the confusion on the presence of not one but two E.A. Seguy’s living and working in Paris during this time period. Regardless of the mystery and speculation surrounding his life, what we do know about Seguy can be found in the design folios he left behind.
Seguy produced eleven albums of nature-themed illustrations and patterns, drawing inspiration from papillons and other insects, flowers, foliage, crystals, and animals. Seguy was one of few artists that successfully combined both Art Deco and Art Nouveau styles in his work. His brightly colored geometric patterns were intended to be used as inspiration for such decorative items as textiles and wallpaper.
Read less"
11f15c87bf8e4013a0b083dd25b87fe8,Twentieth-Century Earth-Toned Naturalistic Print of Various Insects,E. A. Seguy,20th Century,https://www.artsy.net/artwork/e-a-seguy-twentieth-century-earth-toned-naturalistic-print-of-various-insects-1,Sold,"Twentieth-Century earth-toned naturalistic pochoir print by E.A. Séguy. The print depicts a naturalistic rendering of five different insect species. Stamped and signed ""EA Seguy"" and the bottom left corner. This print has a marbled paper pattern matting and is framed in a dark mahogany-stained wooden frame.
Dimensions Without Frame: H 16.75 x W 12.50
Artist Biography: E.A. Seguy was an artist and designer active in Paris during the first three decades of the 20th century. Very little is known about him, even his actual name and birth/death dates are in dispute. During my search for more information, I even stumbled across an odd theory that blames the confusion on the presence of not one but two E.A. Seguy’s living and working in Paris during this time period. Regardless of the mystery and speculation surrounding his life, what we do know about Seguy can be found in the design folios he left behind.
Seguy produced eleven albums of nature-themed illustrations and patterns, drawing inspiration from papillons and other insects, flowers, foliage, crystals, and animals. Seguy was one of few artists that successfully combined both Art Deco and Art Nouveau styles in his work. His brightly colored geometric patterns were intended to be used as inspiration for such decorative items as textiles and wallpaper.
Read less"
8951a2fc7b6841cca9105916b14d6972,Insectes - portfolio of 20 pochoir plates,E. A. Seguy,1924,https://www.artsy.net/artwork/e-a-seguy-insectes-portfolio-of-20-pochoir-plates,,
12be4c1b03304319a5cba972d3e9e559,Twentieth-Century Earth-Toned Naturalistic Print of Various Insects,E. A. Seguy,20th Century,https://www.artsy.net/artwork/e-a-seguy-twentieth-century-earth-toned-naturalistic-print-of-various-insects,Sold,"Twentieth-Century earth-toned naturalistic pochoir print by E.A. Séguy. The print depicts a naturalistic rendering of five different insect species. Stamped and signed ""EA Seguy"" and the bottom left corner. This print has a marbled paper pattern matting and is framed in a dark mahogany-stained wooden frame.
Dimensions Without Frame: H 16.75 x W 12.50
Artist Biography: E.A. Seguy was an artist and designer active in Paris during the first three decades of the 20th century. Very little is known about him, even his actual name and birth/death dates are in dispute. During my search for more information, I even stumbled across an odd theory that blames the confusion on the presence of not one but two E.A. Seguy’s living and working in Paris during this time period. Regardless of the mystery and speculation surrounding his life, what we do know about Seguy can be found in the design folios he left behind.
Seguy produced eleven albums of nature-themed illustrations and patterns, drawing inspiration from papillons and other insects, flowers, foliage, crystals, and animals. Seguy was one of few artists that successfully combined both Art Deco and Art Nouveau styles in his work. His brightly colored geometric patterns were intended to be used as inspiration for such decorative items as textiles and wallpaper.
Read less"
11ad84398e764663825e0d21821e008b,Tulips Trio,CLAUDE A. SIMARD,2007,https://www.artsy.net/artwork/claude-a-simard-tulips-trio,"US$8,400",
e3d39b3bc2e943f2b5810c4fbe95d64d,Flowerscape with Poppies,CLAUDE A. SIMARD,1995,https://www.artsy.net/artwork/claude-a-simard-flowerscape-with-poppies,,
27245116dff441838908d069e1bf11c1,"Occasional Tables, Set of Four",A/D Editions,1993,https://www.artsy.net/artwork/sol-lewitt-occasional-tables-set-of-four,,
750a8988c69641d1a5fde2fd35e4adaf,Little Me,William A. Sloan,1988,https://www.artsy.net/artwork/william-a-sloan-little-me,US$75,
ab26e7cf7f6543ec9c99826f1343a3ea,Liar Paradox,Super A,2023,https://www.artsy.net/artwork/super-a-liar-paradox,"€1,200",
a31adb7866ef478cb0b382c89efa81e9,Atlantis SquarePantis,Super A,2020,https://www.artsy.net/artwork/super-a-atlantis-squarepantis-4,US$800,
2f9e94a9eef746bcb040e9490e210a79,Leonardo,Super A,2020,https://www.artsy.net/artwork/super-a-leonardo,"US$4,000",
7b32cde174344e8caf228feff99dd4af,Popeye the Sailor Man,Super A,2019,https://www.artsy.net/artwork/super-a-popeye-the-sailor-man-5,US$900,
df29422a06944ac499076c851a183abc,ENCAGED MICKEY & ENCAGED MINNIE DIPTYCH,Super A,2020,https://www.artsy.net/artwork/super-a-encaged-mickey-and-encaged-minnie-diptych,"US$1,462","Matching edition of 2 screen prints on 300gsm archival cotton rag paper. Each print is hand signed and numbered by Super A. Edition of 150.
Artwork is in excellent condition. Certificate of authenticity included. All reasonable offers will be considered.
About the Artist: Stefan Thelen's anti-superhero identity Super A is a Dutch artist who uses traditional painting technique and a knack for design to create compositions that manipulate familiar iconography into mind-bending and inquisitive pieces. His alter-ego, Super A is the filter with which the life and observations of Stefan Thelen are distilled down and turn into inspiration. All of his work evolves out of personal experiences or thoughts that grow into concepts which tightrope between fiction and nonfiction. Super A is a mystery that leans on the art doing most of the talking for Stefan Thelen, taking the viewer into a wonderland walking down a yellow brick road in which Thelen's figurative and modern surrealist compositions are providing playful puzzles to decipher.
Read less"
2941dd2b2b214ce492a1facfe3a05f6c,Atlantis Squarepants,Super A,2020,https://www.artsy.net/artwork/super-a-atlantis-squarepants,US$550,
532df27d6dfc4311af98df73d0c247bb,N-NightHawk,Super A,2023,https://www.artsy.net/artwork/super-a-n-nighthawk,"US$2,200","Hand-made wooden presentation boxes that are covered with linen and hand-painted with acrylic paint. All boxes include a signed ""Trapped"" book plus a postcard package of the complete ASL Alphabet and a small install poster which will also function as the C.O.A.
Read less"
3ca7f33728704cf9a47592e61fda06a3,J-Jiminy Cricket,Super A,2023,https://www.artsy.net/artwork/super-a-j-jiminy-cricket,"US$2,200","Hand-made wooden presentation boxes that are covered with linen and hand-painted with acrylic paint. All boxes include a signed ""Trapped"" book plus a postcard package of the complete ASL Alphabet and a small install poster which will also function as the C.O.A.
Read less"
9700d2ba38ea496a8bfbf554ddeaa705,Who's Afraid of the Big Bad Wolf,Super A,2022,https://www.artsy.net/artwork/super-a-whos-afraid-of-the-big-bad-wolf-2,"US$1,180",
7291a6efa3814e19914207f637e1bb6e,BATMAN,Super A,2019,https://www.artsy.net/artwork/super-a-batman-1,US$900,"Screen print on 290gsm paper. Hand signed and numbered by Super A. Edition of 75.
Artwork is in excellent condition. Certificate of authenticity included. All reasonable offers will be considered.
About the Artist: Stefan Thelen's anti-superhero identity Super A is a Dutch artist who uses traditional painting technique and a knack for design to create compositions that manipulate familiar iconography into mind-bending and inquisitive pieces. His alter-ego, Super A is the filter with which the life and observations of Stefan Thelen are distilled down and turn into inspiration. All of his work evolves out of personal experiences or thoughts that grow into concepts which tightrope between fiction and nonfiction. Super A is a mystery that leans on the art doing most of the talking for Stefan Thelen, taking the viewer into a wonderland walking down a yellow brick road in which Thelen's figurative and modern surrealist compositions are providing playful puzzles to decipher.
Read less"
06ef707d2f0645128bddd23cff6c7469,Pink Panther,Super A,2020,https://www.artsy.net/artwork/super-a-pink-panther,US$750,
98be3315234a499fbdbf2db54faacfc4,Sonic,Super A,2020,https://www.artsy.net/artwork/super-a-sonic,"US$1,100",
8a9b8d2bd15f4bc6b0794638524cfd2a,Learn To Fly,Super A,2018,https://www.artsy.net/artwork/super-a-learn-to-fly-3,"US$1,000",
60405088b44843acad1d0243dc7a887b,Donatello,Super A,2020,https://www.artsy.net/artwork/super-a-donatello,"US$4,000",
